Year,Month,Day,CPI,California,Virginia,Florida,New York,New Jersey,Texas,Utah,Washington,Illinois,Colorado,Arkansas,Arizona,Nevada,Michigan,New Hampshire,Rhode Island,Pennsylvania,Tennessee,Massachusetts,the District of Columbia,Minnesota,North Carolina,Oregon,Georgia,Hawaii,West Virginia,Maryland,Maine,Idaho,Alaska,South Carolina,Wisconsin,Vermont,Missouri,Kansas,Connecticut,Delaware,Wyoming,Mississippi,Louisiana,Alabama,Indiana,Nebraska,Oklahoma,New Mexico,South Dakota,Kentucky,Ohio,Iowa
2008,01,03,213.528,412247.86848229234,246788.1826033189,213241.7286585704,280332.6383577162,345257.81548931496,141256.39047154298,242551.9927653325,309367.1528022307,196577.9582316696,228186.20821909004,119789.7592607566,239629.5112532176,266364.65232428163,129647.68365330296,237678.892844556,268088.85067533475,165237.7806320125,143734.61237939165,325245.40086189826,385148.5873171426,194572.158857631,167751.45634691496,265312.3117702491,162152.51915166958,468632.2306095497,101163.72008550854,321614.42605135177,196293.4679784988,196714.9074553624,241118.0543007051,158403.01866293568,170644.28194468847,213844.6130215252,136180.9774829408,117024.16135107346,287530.050373748,262951.7772625,202410.359283002,117386.40618423768,150303.9133611334,131897.2426297206,117589.4066240688,127249.68595214847,107019.70374545346,188532.2863223052,143053.48704499696,105206.40039587017,123569.12539721985,118870.47477906232
2008,01,04,214.823,402578.5178677691,244601.32409365172,209560.90274554968,279976.13506578904,343165.0365051562,140951.1540978845,241222.81137155544,307544.3913523036,195185.11662533556,227426.68863962236,119843.04782813252,233958.47561676477,259317.67445809444,128115.94278980757,236712.74643611,266129.42834828194,165192.58627287424,143544.74739265806,323278.02081872185,383581.2105358039,193076.37638432733,167793.09295439106,264008.097082275,161434.3117269308,468799.29898464266,101307.28565569136,319223.0248167512,195710.45509532336,196581.28275995515,240887.18974125883,158085.40024336125,169942.5686504123,213222.24046979492,135938.1434045184,117116.89051738876,285636.64404954604,262592.6306986539,202443.273345938,117079.61013055954,150191.56654221317,131720.19830929046,117498.44475969036,126999.05016088822,107031.37397403173,188063.6296603247,143132.65490964203,105070.15638729696,123251.904645358,118691.81215180896
2008,01,05,216.632,392286.09340153215,242271.90639070328,205606.41210589733,279380.0306813621,340317.82816484733,140732.42140203816,239515.06332194596,305145.53420290985,194695.11090979187,226577.8446399552,119796.39284147332,229517.7959598375,253532.86793926684,126619.99224223167,234953.49921048596,263829.5378957336,164992.77470598964,143411.9502593139,321582.2609888278,381964.2886033613,191746.257617176,167745.75764094357,262177.54956649634,160746.2111806085,470140.2990421427,101437.07572794156,316084.318931917,194718.0713072696,195419.36354205152,240922.1708793079,157786.1965248389,169289.56570922598,212686.07742579828,135602.12220672704,117309.78678150928,284139.5519480608,261990.5982404819,202308.17696184028,116541.8937109606,150151.5681883247,131606.36939147988,117364.72555761068,126851.67242538344,107071.61850380903,187476.7679779169,143126.9682767651,104896.8315957914,122994.97530352762,118560.89309611922
2008,01,06,218.815,382290.94763384224,240246.20547331183,201760.68161447276,278566.3713184343,337390.32870004093,140536.2618237399,237532.91472707936,302365.69841428404,193082.5009489089,225742.64938407336,119637.16738701644,225181.37394042185,247301.83312226555,125160.66911916784,232974.3406557572,261363.82454434285,164673.92119418865,143232.6383157917,320075.4989767068,380395.26633064,190533.627884136,167520.09711043138,260178.59958248556,160023.39761762184,470594.72552830726,101623.07701635732,312420.5650537387,193216.25938372768,194088.5564508933,240832.74207011017,157518.42683554516,168815.20701006672,212094.63447065733,135177.35884790178,117486.81779467988,282902.84677196405,260489.2407723069,201997.2448161887,115942.22891233837,150147.66942853373,131590.91071577385,117236.592172058,126704.66318413854,107285.19290366067,186703.3479238561,143196.86013236915,104716.23540758074,122702.85775113523,118441.42840742395
2008,01,07,219.964,372167.93907746393,238179.1134450799,197828.60500202395,277488.0818162325,334585.3188848237,140374.0751589008,235474.7570052952,299656.6399812652,192035.72968798084,224757.61834922348,119439.36301197125,220665.93118672675,240613.76750003523,123687.10351801304,230856.06581239737,258506.46764052604,164106.8188044991,142922.59832679667,318383.06261104083,378033.49772597424,189220.60701784363,167139.63856234515,258127.38647312552,159159.64070353788,467790.7372911491,101848.53166416896,308190.9334176013,191855.61143071204,192722.30275111092,240809.3996151936,157031.30927503604,168353.55953385532,211376.8898577066,134731.95021344477,117559.96260916996,281437.0457282081,258587.8519590698,201751.65842172373,115309.16763973323,150148.402918843,131540.0783370772,117045.46023776356,126537.33635160116,107385.16848866364,185796.4029221965,143294.21035562106,104648.6241085914,122418.96827944455,118328.80946623423
2008,01,08,219.086,362422.39534740313,235894.5070968012,193740.5051404736,276321.8066366013,331896.0214997159,140028.39783262849,233236.08331358453,296714.8794455654,190074.35477373912,223817.73797383948,119165.12912472677,215004.8940851957,233604.57584754087,121942.93544928692,228966.1778219152,255453.78567738857,163368.6489692322,142475.01391059684,316438.19754221727,374890.7817463752,187586.42772470592,166695.04752294943,255908.60077669183,158161.87332119237,462634.0198126568,102027.42172441896,303995.01461222843,190529.82554091664,191370.2361321248,240995.49059146584,156390.4009554907,167832.05534809123,210957.66714220043,134244.2794856773,117630.5103269312,279452.50424160087,256441.4593567089,201531.5891306521,114809.50762586152,150200.21895733997,131309.3689288961,116741.9083769352,126318.76100560043,107395.4370968525,184794.86811822615,143470.2511014498,104645.52378080784,122078.77668307832,118235.93016789464
2008,01,09,218.783,353418.6998655319,233533.04107541384,189582.9784369392,275018.301569632,329146.0860886646,139528.23931471424,231295.8456878049,293707.81191565056,188406.55165237337,223028.27759824405,118897.05116096644,209311.0089385941,226534.73568627285,120244.04551070277,227192.30108204248,252248.93153070263,162589.8488897375,141946.93806855284,314001.92440626054,372096.1907047052,185722.16540313847,166222.33136628786,253605.74798634928,157099.26229576787,456577.9789508309,101520.66439580797,299737.6966334801,189533.6333985989,189916.7634515577,241087.17107678132,155689.68091997292,167171.83945236343,210529.64554825472,133778.33152403455,117586.9891427656,277003.3048256219,254548.58011992503,201277.67511727347,114324.6486193168,150223.34435313963,131028.24141313198,116340.73828236862,125960.75192360015,107392.16473214998,183863.50894532943,143639.75953175893,104672.0714335416,121673.56057795067,118192.71701006536
2008,01,11,212.425,338084.506636416,229881.696419981,181242.9366473941,271736.8778059828,323144.103352508,138349.63568057868,227842.1974367708,288125.66802695394,184023.0034346229,221702.07172270023,118279.47847150506,198697.02050337216,212569.44342516977,117445.3106879196,223702.9186362817,245834.6093897361,161277.4213926509,140932.3011808994,308701.03208569525,369240.0066940384,181979.4273560024,165135.42060591246,249002.07090403585,154442.8943988461,449417.2084517423,99795.84498424234,292358.54457343783,187983.1348993579,186645.9039445005,241373.5689029572,154212.58078783294,165151.29272064214,209608.0321918429,132819.5474745259,117281.97825831716,272003.54922288074,250735.85560958204,200659.74346818592,113696.217474563,149925.39340047148,130289.61419417449,115705.36369170656,124937.4355252023,107432.96806003938,181727.22525291992,144107.22064007356,104631.61417995312,120613.046657333,118013.35860041
2008,01,12,210.228,330842.16437844967,228389.18282377243,177289.64197052762,270092.47085632064,320313.3545988565,137809.91470895315,226026.3061668112,285277.63196290325,181532.90315307528,220918.74984058595,117939.03295923283,192877.7777746884,206204.3992029453,115879.09120308363,222122.6543983808,242488.5962487115,160591.4873488606,140395.7574837608,306308.6440312119,367509.9608467853,180362.42804161145,164411.23188275783,246623.7438910264,152665.1303250863,446388.29943183134,99433.58287785148,289250.8024846021,187035.8944564593,184872.8160699641,241341.64763083265,153353.2591253183,164051.88876441278,209182.53242828837,132238.24335477003,116995.03292851071,269970.3441138803,249026.5777229672,200523.3844650733,113525.09354841767,149626.119751348,129791.24654717471,115330.7706378852,124369.73704849728,107321.54599753476,180840.45171012008,144313.96236007105,104534.1636677554,119981.07082749116,117906.02437403252
2009,01,01,211.143,324072.1814277308,226767.4101301852,173571.4212501772,268571.43084791576,318144.72942525,137318.86398688404,223790.1824525881,282710.6330511036,178848.085739999,220166.09998328995,117569.4918491118,187472.8388148028,199779.8849572084,113934.00939037134,221125.2997971736,239156.18206364472,159891.88553497655,139901.05533527772,304237.1966270605,366860.91003374336,178836.7586862142,163614.24996391786,244553.9810078936,150856.1341026397,443726.0426622071,99503.88832796738,286219.6048602141,185911.73620135675,182942.315048977,241151.62385741476,152365.8532118762,162623.50041392274,208978.8277000275,131667.86566504577,116593.30793895591,268180.9005644268,247632.0824195095,200509.0290225435,113258.56246210547,149336.01761495127,129372.93108119218,114983.01179888035,123867.52221087784,107163.83279433446,180218.466924048,144578.1637588629,104455.53548503276,119252.10383419898,117753.95271236936
2009,01,02,212.193,319142.0349317623,225200.59599028504,170267.51670263507,267262.51406599616,316378.1723658662,137060.98306239155,221564.9346172052,280071.0210825403,176708.70707527097,219711.5532883272,117135.08287411185,184017.05538159065,194695.76822399348,111919.83428631436,220115.9574439944,236064.28696821516,159432.20663930292,139520.49468121142,302257.9756803342,366966.227515232,177399.29133151678,163015.14376164705,242313.8745044216,149234.16479662695,440251.00968119735,99653.54335154226,282937.303678976,184877.3901533161,180841.519610681,241324.7632709928,151470.32529583143,161609.11267827346,208886.18153929952,131248.5852031106,116367.65842800876,267043.9293647757,246311.90059037288,200402.36875282475,112960.05007735488,149245.91514590153,128895.48606185686,114677.80346192696,123572.01552928284,106925.84464976948,179572.50677162237,144619.8761834415,104426.12003835784,118453.65998780933,117550.8183389461
2009,01,03,212.709,315058.66521493875,223665.4773873276,167161.51079582734,266102.2448072536,314673.2286283895,136955.1678910116,219326.3545243384,277306.27992545866,174622.9987353394,219403.452399347,116673.993724551,180918.62037169744,189711.55278169265,109967.41446631636,219242.87580315312,233050.9942742969,159205.10350830512,139153.37656538864,300234.853257258,366851.2578476881,175739.61834435115,162540.85939313142,240072.16800637703,147775.5919761293,436921.3830094665,99827.9675677081,279536.7239148749,183813.9773110553,178676.7116485225,241652.2635981884,150731.94508542618,160757.71949518073,208749.98541052037,130930.63286529489,116274.73589876913,265693.7044122781,244881.817177962,200018.5607694194,112710.1720813763,149219.65567491073,128429.16670671706,114503.62370485708,123748.32297970756,106751.53091801053,178411.0103652658,144542.77819423823,104379.14835849684,117731.5460286979,117372.79916684206
2009,01,04,213.24,311221.6821529658,222295.0691941625,164068.85878804373,265114.1516377581,312488.4701410544,136938.84099080515,217571.03687410348,273717.5296076325,173304.1734216112,219168.65456242804,116210.27850698978,177785.14196922522,184764.9082839584,108289.84512237077,217719.70611644152,230726.98279294025,159068.32271273338,138663.42866180782,298471.9027583545,364990.5473056626,174205.03419219409,162054.65337914962,237522.68705805743,146225.2616500879,433350.90172624425,99747.32548359931,276081.29454968934,182877.0826405858,176482.5091307411,241862.10928312023,150037.70259103444,160539.79348295997,208491.57605814157,130617.5351067122,116434.11577004274,264394.1508784891,243517.2449796244,199428.1582249899,112540.5710818143,149375.47717924882,127842.10549008985,114360.67270112158,124010.64940359276,106620.5100346506,177332.42190511993,144221.42824731403,104293.58408253954,117222.84626507189,117268.55555685073
2009,01,05,213.856,307503.5184966451,221129.37390449955,161076.96189094282,264205.9659930508,310158.28880243044,136938.65741583882,215765.17705204585,270335.52871852665,171741.12176107537,218876.0160627656,115838.06743764324,174264.01990987489,179016.14119584463,106817.48092642876,216097.42959046364,228693.8167735251,158830.40652173807,138020.71390400451,297277.6660629004,362157.76012189663,172989.16620445074,161416.41629428623,235112.0869399763,144607.80973122249,429645.1597581136,99559.25909189724,272841.8306288584,181200.32543046624,174393.78586958445,241535.2599755528,149243.14820894814,160148.40597992504,208290.04648602745,130219.96694666844,116627.40424439152,262416.34946597466,241904.1286901052,199005.05965814725,112341.020626915,149444.57482189377,127263.57720187934,114237.74687105608,124389.1701356045,106665.4868222442,176313.9957849217,143863.16429709044,104136.8720953978,116863.88119159458,117207.03787214556
2009,01,06,215.693,304254.0957746015,220061.40015918983,158230.90196704055,263219.70158892067,307805.86616097594,136914.8401712382,213987.9472860891,267354.2444012891,170493.8181069498,218539.84534044503,115569.69577594569,171272.88102005192,173009.38568440737,105470.12705513572,214768.87992836456,227053.2791174103,158504.0479433966,137351.73140574456,296508.4649332731,360053.75896863715,172194.01583839653,160694.35516462513,232681.9761281092,143058.37848571167,425146.9058827005,99339.68916480786,270378.3227284747,179673.4147589543,172555.5795207354,241117.5057160149,148268.75387014565,159721.27490702106,207961.0260172654,129679.91355105687,116846.3495296728,260409.26687392392,240443.8861001265,198733.3644010791,112069.48551246822,149498.608897734,126658.38376959354,114126.8510573728,124568.1691210904,106787.63001986792,176154.82016857594,143491.17899963932,103967.71844224322,116548.69047122836,117108.08374193474
2009,01,07,215.351,301844.3295520016,219114.46037821428,155795.71349204573,262197.5176184593,305654.079698379,136925.59059169656,212265.10165570537,265181.09123252105,169269.6473795598,218045.57593896243,115308.91368743568,168760.05184612892,167116.56478765994,104338.03332221092,213733.75635962345,225447.65807193777,158147.064330612,136715.82919914377,295952.8283923979,357758.2793785797,171629.15709621314,159978.7139846893,230276.0196548256,141749.04866166264,420750.28669750056,99086.45058761792,268173.0866151618,178111.80430189974,170802.459825378,240664.54415219696,147365.1555889294,159135.67580267062,207348.34799986173,129064.32010145718,116986.64698646955,258293.44784522665,239184.25233743363,198485.8032959221,111821.44076232676,149407.78698271562,126079.7541488214,113910.50368126754,124698.69977018436,106923.58939350206,175782.03863960644,143061.4137875576,103772.31676278613,116172.17672035196,117028.47211015868
2009,01,08,215.834,299830.2801290424,218133.6684448974,153552.0940985823,261094.1212754176,303796.30115463655,136810.9653510319,210618.6318311413,263281.689968504,168160.43738374754,217562.54013740583,114984.7468502936,166469.39671935246,162402.62431585195,103251.01629539618,212814.77565270255,224162.3166335248,157727.22734000886,136203.0421759907,295436.49065358896,355784.0119568068,171164.99037208722,159168.988248762,228261.83900010368,140632.32458484615,417368.7053985756,98886.49562258345,266272.88228139834,177313.4358798581,169055.61359309126,240263.9425659252,146643.9403509576,158661.08702369072,206404.33670980568,128517.88380031555,117069.71093337146,256755.5403863535,238359.3136149501,197943.0977039727,111505.45051806205,149211.06263657982,125479.92586036993,113647.27680300915,124770.5687599909,107059.1037323372,175515.8297988375,142652.70236413696,103589.88624122534,115764.4655941974,116929.05732650288
2009,01,09,215.969,298252.69070098764,217172.2925985741,151497.93464690246,260164.76103665345,302236.56614528666,136659.71954172998,209051.0815211103,261708.0092530586,166646.29211445947,217155.6291595231,114602.52534103488,164346.97048240202,158738.4931516929,102293.27311992466,211803.49222622896,223322.27254702876,157330.51937503443,135779.48153943836,295104.8345153287,353462.44300062675,170587.16749475457,158430.64441771546,226803.2918009681,139581.1787082555,413397.02185204485,98251.48012931584,264078.8819617052,176656.6828255114,167186.33478139283,239877.80901980205,146007.36468066377,158143.82967329273,205493.9010529385,128010.87186144185,117019.70507538518,255444.849929464,237664.94552421407,197290.6630853764,111154.86758374772,148965.65900433256,124907.64935643082,113365.73655554898,124962.30567422132,107164.74750399277,174765.39149424792,142237.23434478106,103392.2579994248,115387.86332016787,116829.2495920498
2009,01,10,216.177,297411.7241890791,216306.1155472229,149760.08877153668,259445.655149751,301096.54171435913,136458.907333344,207639.991922864,260659.23335839217,165172.35189839223,216940.8205055164,114240.32873685252,162087.12701592295,156297.7750963242,101225.6888649189,210911.35111972864,222852.5489700088,157060.01901562905,135456.8067906044,294840.7054258639,351034.8869324708,169868.91620710117,157815.0601264132,225808.33521390017,138540.10547055528,408945.7977936642,97498.7804183655,262246.9042232221,176047.7435623207,165520.99322223218,239497.7200806036,145419.6806803324,157628.51007767508,204832.6464464542,127623.50452943255,116983.501892228,254407.7936756292,237069.10589213457,196617.60731105076,110749.80368470248,148710.30587363106,124432.77653539776,113116.70325764056,125293.55525849556,107196.7268865234,174554.33101224905,141906.0714336588,103246.85362326966,115117.28589128696,116718.6127621431
2009,01,11,216.33,298240.21577728965,215814.1027760692,148601.39998840223,258986.10744946465,300334.40574752,136501.02190654082,206631.6764441295,260134.4345700373,163731.93596989097,216959.77372120545,114040.1534652951,161107.2525965371,154461.28918795407,100287.67661384666,210349.0064237441,222879.47846188853,157005.17545720274,135180.0968420266,294876.7933216382,350062.8033328708,169129.8309580105,157399.9447596702,224995.5250665789,137614.82449198575,404917.8169188942,96636.85056145812,260800.64124232507,175377.58794311006,164119.12109757916,239472.58612439415,144970.60128115033,157072.61048740198,204321.668384126,127492.78419307372,116918.42728711171,253080.5283299856,236421.34587069397,195903.85531762525,110412.86044487129,148617.2667494976,124046.58239416848,112972.1677803282,125594.85541158542,107311.55567650296,174217.0892714236,141622.17647385248,103146.30903156118,114848.07675337848,116633.8428015848
2009,01,12,215.949,300136.52951511234,215724.4715431415,147720.810751792,258677.7919466688,300029.94149410573,136624.22132228132,205899.6025304996,259785.0733470437,162995.83404266604,217155.59783203577,113967.43400919046,160831.36537382737,152679.8680350452,99445.02589157908,210081.69899563343,222995.45365784675,157090.33691096958,134979.8326261761,295415.9994144307,351068.8521450592,168693.46410133774,157006.0856548502,224352.4659763919,136877.171122658,403799.09757010144,96196.01083075604,259825.07339940712,174968.85377318328,163279.3946528935,239767.69070773356,144690.55364851773,156616.93965927156,203954.6980041451,127575.50214757264,116851.6885416379,251805.62944250667,235665.24961280703,195381.9217135683,110149.06810454855,148438.75017936216,123730.55492339008,112909.2410085263,125982.9953840004,107430.92124179356,173894.63866242117,141523.94443003918,103133.50612904337,114619.19259355562,116571.44848107248
2010,01,01,216.687,302062.5227196081,216013.5822336024,147042.93393312453,258452.93275817783,299956.28730627085,136684.07431211925,205181.78956354668,258833.5853613648,162277.2763211379,217647.0560467029,114053.14616192249,160754.25203600526,151636.88052762637,98902.87318773135,210065.44943878264,223865.2658944927,157332.93333441488,134882.69194772549,296450.81520423543,352860.80360482127,168489.5556919684,156643.63886446066,223733.1862978954,136190.64295195232,404746.0861433589,96012.3809760876,259283.25341453616,174694.90449471804,162264.13195775737,240479.1582089992,144554.16736169698,156503.49068965382,203663.8377077024,127615.55990906135,116749.7022964699,250577.0445103281,235142.3901802006,195046.5911299563,109998.59102762293,148420.72907096692,123536.0388493545,112841.87034502694,126434.69748267076,107611.90502657428,173683.16778989963,141602.94186641683,103114.92573275988,114400.19246910032,116573.91460483012
2010,01,02,216.741,302867.14298693923,216355.58626164685,146452.63308857696,258434.622938066,300030.2912516233,136670.67955187315,204506.978845489,257746.0685806021,161943.8751909119,218223.17621764148,114152.32272282474,159917.92566562817,150751.72924296884,98386.12172171782,209897.59655385985,224840.2557369596,157671.16636827888,134820.81668105614,297794.13358627,353473.9358558001,168563.72325780077,156248.87871679725,223243.30901444383,135599.76992820555,407788.1267303751,96023.54597428897,258667.0571489838,174643.6180870357,161506.85574545513,240742.285295344,144375.84809116376,156696.60783401085,203547.4060383878,127454.85086709082,116595.38631888053,249944.66271991204,234928.6284695569,194985.95882817265,109930.29626311905,148454.68123458922,123397.12406701816,112853.1102268936,126861.04986191084,107755.86154132184,173679.49233683164,141675.80142380425,103095.30274640866,114348.84301993404,116645.21752757674
2010,01,03,217.631,303895.18897317327,216719.44384138612,146050.52480391169,258512.3235973548,299971.5746917084,136695.34176721438,203927.9978226026,256696.65989290795,161158.73171400404,218729.231358222,114281.08987302471,158871.62358818334,149980.979384723,98058.50809541886,209517.9286836328,225924.69007676296,158141.26835312936,134843.00797770885,298913.5980268203,353161.8112008179,168995.7393570479,155933.47599952447,223101.11008703423,135125.2327148073,409819.9527065587,96239.45893888568,258230.69226835444,175018.05051830507,160541.28122377803,240954.25706991783,144132.70960867638,157051.5024627311,203674.65473652596,127394.44238866935,116633.32599484234,249929.8238602176,234916.4738412767,194991.0783713508,109852.12477947609,148674.08500468032,123134.95284723549,112869.72423256564,127017.8871852776,107974.95782914272,173933.4490800032,141793.79514814657,103140.0048790024,114324.25682330228,116858.8999705252
2010,01,04,218.009,305175.635487142,217111.0211955314,145699.43865997295,258902.0111801567,299870.2846253409,136867.71401021347,203629.11848588707,256636.19735011176,161249.29680477825,218886.03759372127,114374.58567145078,158358.18995833982,148771.89933625332,97916.36096168344,208971.23654508847,226095.0241800721,158598.11848947787,134894.6790185815,300041.61328233266,354188.6438154592,169514.98776843646,155788.40550003026,222896.9784992664,134911.46617788568,412149.348349971,96518.25777601422,257892.2185399356,175907.6237598807,159909.71460000591,241094.2287268752,143956.31613095957,157380.70010925512,203847.9707901818,127542.70802041428,116741.65222486436,250622.9289455445,234729.251833275,195088.11017206663,109725.73885590164,148806.30524144237,122763.56594766025,113032.0015829327,127387.29911169445,108268.29036158152,173647.92561987787,141921.87541244717,103269.88010985329,114364.047426234,117073.80377167446
2010,01,05,218.178,306585.47947119334,217466.1584845005,145244.23102362468,259318.7543063033,299604.4661224372,137066.775894971,203303.84066158117,256869.9996520062,160931.44569104264,218604.9863999735,114470.05971790676,157713.7260169126,147552.66520212675,98036.45547259778,208555.8064460288,225787.11856929667,158897.87277526935,134978.07194011184,300781.369482746,357335.25394793943,169980.8703913905,155736.83397698755,222231.0445117124,134732.81478611333,412977.51426311646,96780.38623599656,257964.459614172,176774.65800701422,159315.00838108372,241589.99956443463,143897.83569294214,157576.6601921781,203966.5935433031,127733.451654714,116965.80721448036,251263.94127906172,234537.53563963049,195429.7327908537,109542.9987731575,148949.91433251262,122323.4614037862,113119.02586467638,127664.12948784624,108571.828928255,173225.69853271276,142165.1280189614,103422.17944403586,114361.97221254469,117230.39620919844
2010,01,06,217.965,306520.8985928,217491.5503547376,144557.7943829707,259876.14007426667,299148.4654132708,137111.78904870513,202503.50193604245,256530.6282223385,161226.43576074476,217973.0840572132,114476.3670147398,156922.55643715963,146902.40803874677,98231.73394931135,208238.72984574363,225490.236640624,158950.7003407312,134958.00275405214,301365.62128927367,360783.6975989135,169972.06690842574,155604.83023546354,221079.83306444893,134442.2263076277,415015.1041705687,97030.20149314088,257936.04623900788,176747.80565638133,158116.3468310781,241848.9215986888,143763.9849115989,157443.00279665345,203983.47972558616,127644.78627192324,117103.09208568063,251758.62259312184,234332.9371994685,195785.49926558824,109350.81695178132,149075.579423164,121884.28946324544,113193.09400316562,127767.40942531392,108695.67185603511,172270.74472363107,142341.3723657901,103443.6354934228,114308.41915958333,117213.99318883716
2010,01,07,218.011,305390.1551889264,216943.17242430383,143606.46454156077,260232.89558716747,298339.6293715692,136868.78985275846,201082.45672801835,255039.2850414566,160074.5515247985,217092.76042058217,114306.55061122793,155047.39133017254,146285.14014254414,98163.98338873334,208157.7411621344,225363.12738242585,158708.50013083426,134814.79938631252,301210.70975730824,362722.62113666814,169600.2457402227,155198.94560302715,219652.3825685793,133733.76325371963,416364.29153745313,97215.60503493836,257457.01940840355,175964.4787629723,156487.6638082926,242021.73892490417,143413.65879189913,156996.92491050172,204207.3418564459,127272.16160396412,117030.26300272708,251508.1570288021,233971.21297055905,195883.32052124405,109060.82545304172,149050.04301802878,121312.91098965472,113135.2225188766,127204.01084590548,108575.03437778282,171224.65268339796,142440.31280441643,103358.7893256416,114064.76440259429,117079.43492306332
2010,01,08,218.312,303458.67901351,216050.78911890055,142418.47770130704,260146.6469969326,297094.68645094446,136399.45669002354,199181.7312928876,252683.37318929489,159056.45557630912,216093.03241895468,114071.7593199086,153325.80620808215,145544.3133524504,97859.75408024686,208178.2409041569,225154.05326544077,158248.39452513008,134542.36771552567,300583.8674588047,363471.5860324341,168620.3834069864,154620.25715780558,217993.1252955197,132715.97450081585,417625.2262712442,97434.379646916,256116.94198387009,174966.6574151085,154712.23631006634,242198.27385435463,142926.6585892273,156055.89827218038,204500.1930118717,126681.1424950034,116687.80950600813,250781.0739690351,233069.2439140748,195651.9857319259,108689.92268269112,148937.7105868678,120684.8036363959,112956.55493797454,126386.42344264904,108340.27327893196,170143.17676839864,142499.73904523905,103214.24859413184,113701.65169262148,116856.93261872114
2010,01,09,218.439,301487.96577289473,215086.8210602597,141121.62305175795,259607.19637267044,295404.6203587347,135843.53063318392,197536.97037293224,250314.2981282593,157447.88671066336,215047.60548099127,113675.4142562488,151189.10215918967,144386.62800032482,97266.34295373526,208367.67804359653,224264.083849331,157563.0317327472,134172.50963046768,299082.7954683046,362611.7738414077,167191.21647302448,153956.7305121393,215949.17132911668,131359.04442742871,418164.398957608,97308.39049351087,254253.28586963937,174202.21755242615,152856.16877696585,242214.5681935972,142304.79950852747,154730.44011936564,204655.01577319312,125951.47375978356,116109.27913777014,249576.53273238183,231911.01361037692,195287.3644197304,108225.92562214902,148821.5758345799,120109.81557645544,112581.2464939971,125484.81354765563,108035.4381473786,169114.43320425166,142457.4835861293,103076.83648220808,113219.018029452,116569.2746914642
2010,01,10,218.711,299373.6553596855,214214.1688019272,139765.3703665944,258632.27751662157,293416.75344513083,135284.1659812849,196038.67635514887,247826.44646228905,156142.34133037867,214069.706050734,113258.90560895827,149474.81738577285,143276.93032232867,96578.5632470744,208146.2013073245,222947.98888502645,156753.7689515983,133715.43096185676,297391.82185753365,361424.8901896321,165563.34838652462,153299.5869658403,213913.8978367264,130055.088245249,418543.74802645686,96994.83661393008,252292.4948308738,173434.52597805936,151009.83041365747,241982.2029815135,141623.74636367476,153334.481026135,204805.4114568573,125125.54725858648,115592.63922759549,247751.96999728927,230276.0500442669,195035.03626918548,107735.03835333278,148724.9560710189,119645.4327568445,112128.3849561858,124684.9362814178,107641.18777677717,167648.7737160493,142418.77423264537,102931.78616447956,112677.64955872326,116212.64710739785
2010,01,11,218.803,297500.84174963104,213339.45112479688,138391.9162042455,257612.1496512515,291468.4634544061,134703.88429531956,194431.49882435135,245470.58739568383,154360.4021688096,213167.97704847943,112735.9451297896,147593.22228567465,142591.6613449245,95755.74366376609,207433.79542364625,221555.48349612285,155863.9536660051,133235.00921639317,295791.977387772,359318.6305734758,164058.04013035365,152626.81113487863,212084.94025068844,128715.7881643029,419860.6944026986,96541.42815571112,250311.61831113728,172594.71521994105,149056.41918406164,241404.1956994779,140949.50475149698,151994.59453049768,204956.11553410804,124268.26865164597,115098.75890218424,245477.3797304381,228564.54075544243,194690.51671437063,107332.38340405398,148540.65140168046,119105.86225356342,111611.9102538997,123944.97396386822,107089.37660268652,166023.18673769117,142370.2518343168,102654.50156048144,112040.9891320485,115855.97296658473
2010,01,12,219.179,296166.90926302056,212641.28172669737,137082.7381586082,256578.4757055704,289675.4631378499,134199.84358205425,192507.2648495952,243196.38273081,152618.93096153726,212303.9420011156,112237.40873946836,145852.3853553667,141911.9909236864,94970.7582673828,206501.8795021239,220622.1988523336,155024.19428919235,132711.0755618476,294934.6316578545,358586.7155626809,162379.65503420818,151975.00539488692,210368.0338571065,127486.97094624287,420659.1819995337,96270.38435896828,248326.69908710755,171603.99745770716,147268.52313434472,241023.1754628289,140190.3304683823,150858.21627287727,205194.8129371653,123441.53372707452,114663.17816423916,243234.2258465853,226985.43024353488,194384.245974718,107147.14191277436,148084.66314755453,118470.5460858019,111173.45057808478,123430.26128442574,106613.432375062,164536.04390741698,142343.3173516297,102290.29491971816,111347.55053267238,115493.50405021675
2011,01,01,220.223,295128.20794036123,212035.74736009203,135774.4853975255,255849.29370636577,288206.80049025087,133761.85165476333,190706.57916052427,241265.6655540757,151052.3846550535,211573.63822748093,111799.65605432824,143986.72522708125,140707.0616309749,94161.55462980476,205695.0121529725,219845.0282960415,154294.16027322656,132117.40091180438,294224.9590132961,357576.5299439083,160787.24989846197,151300.11118935156,208770.342594978,126266.23324452584,421447.4396677473,96070.50006637636,246493.1983900089,171304.5553568609,145633.66728275866,240673.97530671183,139345.56798977611,149856.67005365086,205149.94689702988,122698.68173845232,114234.97630173012,241930.6463604589,225609.04760639035,194182.4253377126,107106.28021762216,147289.43299748946,117792.07423433108,110745.94606411608,123181.65524287708,106267.95476854616,163988.11644805365,142290.5570529043,101803.11426569796,110696.76409518048,115211.82620500826
