Year,Month,Day,CPI,ZHVI,State
2006,01,10,201.8,206105.24811646133,Minnesota
2006,01,10,201.8,160023.28300102334,North Carolina
2006,01,10,201.8,261222.2856258928,Oregon
2006,01,10,201.8,162615.75579251538,Georgia
2006,01,10,201.8,471145.80045516137,Hawaii
2006,01,10,201.8,98576.53734412932,West Virginia
2006,01,10,201.8,337171.8551867641,Maryland
2006,01,10,201.8,197383.76795787064,Maine
2006,01,10,201.8,190548.06843148675,Idaho
2006,01,10,201.8,228109.68631986636,Alaska
2006,01,10,201.8,155859.47413177724,South Carolina
2006,01,10,201.8,170689.53462132998,Wisconsin
2006,01,10,201.8,204574.89032567013,Vermont
2006,01,10,201.8,136422.5835358733,Missouri
2006,01,10,201.8,113511.0597343727,Kansas
2006,01,10,201.8,301059.571571748,Connecticut
2006,01,10,201.8,266106.281797908,Delaware
2006,01,10,201.8,188494.9604449599,Wyoming
2006,01,10,201.8,113393.53488806418,Mississippi
2006,01,10,201.8,144629.0323704192,Louisiana
2006,01,10,201.8,128964.57621444452,Alabama
2006,01,10,201.8,116133.3104412958,Indiana
2006,01,10,201.8,128840.3647669501,Nebraska
2006,01,10,201.8,103612.46901741496,Oklahoma
2006,01,10,201.8,179606.37505461773,New Mexico
2006,01,10,201.8,136362.84944341696,South Dakota
2006,01,10,201.8,103997.04414128658,Kentucky
2006,01,10,201.8,127456.25623413843,Ohio
2006,01,10,201.8,116276.15194876464,Iowa
2006,01,11,201.5,477251.6041704057,California
2006,01,11,201.5,259650.8577231019,Virginia
2006,01,11,201.5,251847.3135897508,Florida
2006,01,11,201.5,278406.3753477485,New York
2006,01,11,201.5,362573.4858371313,New Jersey
2006,01,11,201.5,137526.19410312435,Texas
2006,01,11,201.5,213207.5435995044,Utah
2006,01,11,201.5,305303.88391684234,Washington
2006,01,11,201.5,201064.21420961345,Illinois
2006,01,11,201.5,232091.20466768192,Colorado
2006,01,11,201.5,118129.83326614132,Arkansas
2006,01,11,201.5,275623.15229354094,Arizona
2006,01,11,201.5,326736.3238548291,Nevada
2006,01,11,201.5,142823.38894176416,Michigan
2006,01,11,201.5,250751.59607959545,New Hampshire
2006,01,11,201.5,287063.5578975981,Rhode Island
2006,01,11,201.5,161747.79229947785,Pennsylvania
2006,01,11,201.5,141253.56937121067,Tennessee
2006,01,11,201.5,347301.6906300041,Massachusetts
2006,01,11,201.5,385767.61579714034,the District of Columbia
2006,01,11,201.5,205792.32619335203,Minnesota
2006,01,11,201.5,160689.624929493,North Carolina
2006,01,11,201.5,262420.2100146005,Oregon
2006,01,11,201.5,162949.01363448333,Georgia
2006,01,11,201.5,472178.407281044,Hawaii
2006,01,11,201.5,98854.80333527864,West Virginia
2006,01,11,201.5,337252.78867251595,Maryland
2006,01,11,201.5,197738.6257736604,Maine
2006,01,11,201.5,190729.10358853816,Idaho
2006,01,11,201.5,229570.2405168877,Alaska
2006,01,11,201.5,156458.4951077801,South Carolina
2006,01,11,201.5,170950.5747472423,Wisconsin
2006,01,11,201.5,205698.78642754775,Vermont
2006,01,11,201.5,136785.89088037435,Missouri
2006,01,11,201.5,113768.7001227262,Kansas
2006,01,11,201.5,300534.8682667594,Connecticut
2006,01,11,201.5,266613.0432751469,Delaware
2006,01,11,201.5,190005.67706355485,Wyoming
2006,01,11,201.5,114243.2728874258,Mississippi
2006,01,11,201.5,145252.28630077915,Louisiana
2006,01,11,201.5,129407.47764892736,Alabama
2006,01,11,201.5,116452.35374675466,Indiana
2006,01,11,201.5,129081.15158914108,Nebraska
2006,01,11,201.5,103936.06989089014,Oklahoma
2006,01,11,201.5,181131.224364754,New Mexico
2006,01,11,201.5,136659.4127942001,South Dakota
2006,01,11,201.5,104277.15482654772,Kentucky
2006,01,11,201.5,127377.22752900208,Ohio
2006,01,11,201.5,116542.0768075742,Iowa
2006,01,12,201.8,476165.62579563446,California
2006,01,12,201.8,259430.47921427357,Virginia
2006,01,12,201.8,251091.2530817072,Florida
2006,01,12,201.8,278731.0435860034,New York
2006,01,12,201.8,361410.2741042573,New Jersey
2006,01,12,201.8,138206.2258107433,Texas
2006,01,12,201.8,215820.5530950025,Utah
2006,01,12,201.8,306475.4027905603,Washington
2006,01,12,201.8,201382.47821772343,Illinois
2006,01,12,201.8,231960.9226328225,Colorado
2006,01,12,201.8,118376.7661764589,Arkansas
2006,01,12,201.8,273842.0517185556,Arizona
2006,01,12,201.8,325458.32662209705,Nevada
2006,01,12,201.8,142307.29430082193,Michigan
2006,01,12,201.8,249728.95499477835,New Hampshire
2006,01,12,201.8,285672.08634817234,Rhode Island
2006,01,12,201.8,162058.80150532935,Pennsylvania
2006,01,12,201.8,141764.59767066428,Tennessee
2006,01,12,201.8,345339.23009756504,Massachusetts
2006,01,12,201.8,384145.1405822905,the District of Columbia
2006,01,12,201.8,205674.78732615072,Minnesota
2006,01,12,201.8,161287.8835853613,North Carolina
2006,01,12,201.8,263607.8384932426,Oregon
2006,01,12,201.8,163313.96712282998,Georgia
2006,01,12,201.8,472398.4901539412,Hawaii
2006,01,12,201.8,99009.669259299,West Virginia
2006,01,12,201.8,337028.97544840694,Maryland
2006,01,12,201.8,197978.85761316924,Maine
2006,01,12,201.8,190718.87837718325,Idaho
2006,01,12,201.8,231031.36869417527,Alaska
2006,01,12,201.8,156939.55906936433,South Carolina
2006,01,12,201.8,171119.20807597062,Wisconsin
2006,01,12,201.8,206763.79508703403,Vermont
2006,01,12,201.8,137081.6284521174,Missouri
2006,01,12,201.8,114094.26001445865,Kansas
2006,01,12,201.8,300009.5970425832,Connecticut
2006,01,12,201.8,266837.75716436835,Delaware
2006,01,12,201.8,191383.33651940452,Wyoming
2006,01,12,201.8,114908.00134658044,Mississippi
2006,01,12,201.8,145828.7068267234,Louisiana
2006,01,12,201.8,129743.4470612622,Alabama
2006,01,12,201.8,116744.15544104046,Indiana
2006,01,12,201.8,129271.91744920552,Nebraska
2006,01,12,201.8,104257.13049503296,Oklahoma
2006,01,12,201.8,182333.3456290568,New Mexico
2006,01,12,201.8,137048.77303193006,South Dakota
2006,01,12,201.8,104472.53005163452,Kentucky
2006,01,12,201.8,127247.03569967412,Ohio
2006,01,12,201.8,116827.41883589292,Iowa
2007,01,01,202.416,475269.2899178805,California
2007,01,01,202.416,259181.59904858453,Virginia
2007,01,01,202.416,250134.69267486027,Florida
2007,01,01,202.416,279001.9211046836,New York
2007,01,01,202.416,360199.85265508253,New Jersey
2007,01,01,202.416,138565.17797741553,Texas
2007,01,01,202.416,218424.1865632522,Utah
2007,01,01,202.416,307356.24380011804,Washington
2007,01,01,202.416,201872.1612678056,Illinois
2007,01,01,202.416,231917.1786707093,Colorado
2007,01,01,202.416,118605.31684581592,Arkansas
2007,01,01,202.416,271961.2305727385,Arizona
2007,01,01,202.416,324122.8301227177,Nevada
2007,01,01,202.416,141711.74773436124,Michigan
2007,01,01,202.416,248835.27986251735,New Hampshire
2007,01,01,202.416,284157.79374133825,Rhode Island
2007,01,01,202.416,162373.4300266132,Pennsylvania
2007,01,01,202.416,142131.70253085587,Tennessee
2007,01,01,202.416,343894.1650367896,Massachusetts
2007,01,01,202.416,383560.03735983913,the District of Columbia
2007,01,01,202.416,205670.78779661277,Minnesota
2007,01,01,202.416,161892.837009147,North Carolina
2007,01,01,202.416,264542.32634168403,Oregon
2007,01,01,202.416,163649.42125656956,Georgia
2007,01,01,202.416,472789.5054461197,Hawaii
2007,01,01,202.416,99027.29241538644,West Virginia
2007,01,01,202.416,336833.50850182725,Maryland
2007,01,01,202.416,198175.82695756355,Maine
2007,01,01,202.416,191970.1314195539,Idaho
2007,01,01,202.416,232216.63600743664,Alaska
2007,01,01,202.416,157356.28436465227,South Carolina
2007,01,01,202.416,171368.42553088407,Wisconsin
2007,01,01,202.416,207838.54626358696,Vermont
2007,01,01,202.416,137292.3249311866,Missouri
2007,01,01,202.416,114359.38264610064,Kansas
2007,01,01,202.416,299828.47161622386,Connecticut
2007,01,01,202.416,266238.5984475141,Delaware
2007,01,01,202.416,192474.4891354211,Wyoming
2007,01,01,202.416,115398.08986591012,Mississippi
2007,01,01,202.416,146371.67862775875,Louisiana
2007,01,01,202.416,129935.35122614376,Alabama
2007,01,01,202.416,116846.33726717696,Indiana
2007,01,01,202.416,129431.61351317508,Nebraska
2007,01,01,202.416,104531.53292853582,Oklahoma
2007,01,01,202.416,183210.90240834616,New Mexico
2007,01,01,202.416,137706.1509360581,South Dakota
2007,01,01,202.416,104630.06518888687,Kentucky
2007,01,01,202.416,127106.06952749332,Ohio
2007,01,01,202.416,117081.75415873644,Iowa
2007,01,02,203.499,474217.8083774695,California
2007,01,02,203.499,259082.3440132079,Virginia
2007,01,02,203.499,249100.7099758968,Florida
2007,01,02,203.499,279222.70100232173,New York
2007,01,02,203.499,359317.5760225334,New Jersey
2007,01,02,203.499,138706.46858980472,Texas
2007,01,02,203.499,220970.3100627979,Utah
2007,01,02,203.499,308475.7070880206,Washington
2007,01,02,203.499,202363.30578488656,Illinois
2007,01,02,203.499,231804.7621100184,Colorado
2007,01,02,203.499,118821.55305706096,Arkansas
2007,01,02,203.499,270632.1281002658,Arizona
2007,01,02,203.499,323213.48963271186,Nevada
2007,01,02,203.499,141113.86944194985,Michigan
2007,01,02,203.499,247869.06366492607,New Hampshire
2007,01,02,203.499,283066.9262950298,Rhode Island
2007,01,02,203.499,162749.45702429468,Pennsylvania
2007,01,02,203.499,142508.64917975734,Tennessee
2007,01,02,203.499,342883.8159826144,Massachusetts
2007,01,02,203.499,384462.9462219956,the District of Columbia
2007,01,02,203.499,205750.75884600976,Minnesota
2007,01,02,203.499,162468.55480215416,North Carolina
2007,01,02,203.499,265395.89687360026,Oregon
2007,01,02,203.499,164017.27543867187,Georgia
2007,01,02,203.499,472826.4645116192,Hawaii
2007,01,02,203.499,99165.03718914375,West Virginia
2007,01,02,203.499,336562.9174187361,Maryland
2007,01,02,203.499,198188.9445725216,Maine
2007,01,02,203.499,192306.3991962789,Idaho
2007,01,02,203.499,233030.0614760355,Alaska
2007,01,02,203.499,157750.1116126013,South Carolina
2007,01,02,203.499,171591.29048124724,Wisconsin
2007,01,02,203.499,208811.06178015145,Vermont
2007,01,02,203.499,137459.43987118852,Missouri
2007,01,02,203.499,114594.3593396518,Kansas
2007,01,02,203.499,299850.8640719072,Connecticut
2007,01,02,203.499,265936.93517818855,Delaware
2007,01,02,203.499,193315.6049589434,Wyoming
2007,01,02,203.499,115730.76888305886,Mississippi
2007,01,02,203.499,146900.2063095489,Louisiana
2007,01,02,203.499,130366.80771056726,Alabama
2007,01,02,203.499,116922.16627597384,Indiana
2007,01,02,203.499,129536.3292191861,Nebraska
2007,01,02,203.499,104734.25304296064,Oklahoma
2007,01,02,203.499,183903.91015245728,New Mexico
2007,01,02,203.499,138183.4954417421,South Dakota
2007,01,02,203.499,104778.81795711204,Kentucky
2007,01,02,203.499,127016.0068548912,Ohio
2007,01,02,203.499,117330.68538731908,Iowa
2007,01,03,205.352,472713.5177101451,California
2007,01,03,205.352,259018.0394873241,Virginia
2007,01,03,205.352,247912.63272292228,Florida
2007,01,03,205.352,279515.3865027683,New York
2007,01,03,205.352,359082.2840222253,New Jersey
2007,01,03,205.352,138688.7920304391,Texas
2007,01,03,205.352,223563.87504683025,Utah
2007,01,03,205.352,310184.4311268437,Washington
2007,01,03,205.352,202755.6838781304,Illinois
2007,01,03,205.352,231741.5335635165,Colorado
2007,01,03,205.352,118987.63441837458,Arkansas
2007,01,03,205.352,269926.8926026163,Arizona
2007,01,03,205.352,322089.9818627691,Nevada
2007,01,03,205.352,140481.30359589195,Michigan
2007,01,03,205.352,247346.80860888748,New Hampshire
2007,01,03,205.352,282204.29412631574,Rhode Island
2007,01,03,205.352,163221.28838345865,Pennsylvania
2007,01,03,205.352,142954.89135109735,Tennessee
2007,01,03,205.352,342276.4687613552,Massachusetts
2007,01,03,205.352,385672.0650368503,the District of Columbia
2007,01,03,205.352,205662.4040845993,Minnesota
2007,01,03,205.352,163113.6510758606,North Carolina
2007,01,03,205.352,266416.5209172784,Oregon
2007,01,03,205.352,164370.10382360828,Georgia
2007,01,03,205.352,473280.64065413695,Hawaii
2007,01,03,205.352,99389.48881548004,West Virginia
2007,01,03,205.352,336605.95980063383,Maryland
2007,01,03,205.352,198006.3516660206,Maine
2007,01,03,205.352,192312.8471975728,Idaho
2007,01,03,205.352,233375.5721348055,Alaska
2007,01,03,205.352,158117.71263572708,South Carolina
2007,01,03,205.352,171849.2480984734,Wisconsin
2007,01,03,205.352,209405.4974282556,Vermont
2007,01,03,205.352,137604.86991623044,Missouri
2007,01,03,205.352,114856.3773957733,Kansas
2007,01,03,205.352,299900.6283012811,Connecticut
2007,01,03,205.352,265853.690760347,Delaware
2007,01,03,205.352,194219.56950543387,Wyoming
2007,01,03,205.352,115949.63442186316,Mississippi
2007,01,03,205.352,147493.4793280396,Louisiana
2007,01,03,205.352,130893.645823353,Alabama
2007,01,03,205.352,116916.56750606673,Indiana
2007,01,03,205.352,129700.99342611624,Nebraska
2007,01,03,205.352,104894.86331683343,Oklahoma
2007,01,03,205.352,184392.71765671592,New Mexico
2007,01,03,205.352,138425.1205859521,South Dakota
2007,01,03,205.352,104883.32197735444,Kentucky
2007,01,03,205.352,126892.0202867319,Ohio
2007,01,03,205.352,117563.75452201162,Iowa
2007,01,04,206.686,470785.0836498097,California
2007,01,04,206.686,259167.9591354574,Virginia
2007,01,04,206.686,246540.67781605272,Florida
2007,01,04,206.686,279635.07019020454,New York
2007,01,04,206.686,359228.6111797886,New Jersey
2007,01,04,206.686,138903.643057075,Texas
2007,01,04,206.686,226007.173988794,Utah
2007,01,04,206.686,312347.95701492444,Washington
2007,01,04,206.686,202938.69421741756,Illinois
2007,01,04,206.686,231874.17289944916,Colorado
2007,01,04,206.686,119177.56382862473,Arkansas
2007,01,04,206.686,269671.8988799204,Arizona
2007,01,04,206.686,320456.9184647139,Nevada
2007,01,04,206.686,139854.21176237657,Michigan
2007,01,04,206.686,246754.85311958005,New Hampshire
2007,01,04,206.686,281371.0384680598,Rhode Island
2007,01,04,206.686,163656.7961973175,Pennsylvania
2007,01,04,206.686,143481.72250601975,Tennessee
2007,01,04,206.686,341649.60529396305,Massachusetts
2007,01,04,206.686,386681.06313179486,the District of Columbia
2007,01,04,206.686,205386.15905568856,Minnesota
2007,01,04,206.686,163778.95045293833,North Carolina
2007,01,04,206.686,267842.11754056043,Oregon
2007,01,04,206.686,164741.54527669694,Georgia
2007,01,04,206.686,473729.996912133,Hawaii
2007,01,04,206.686,99655.15273020451,West Virginia
2007,01,04,206.686,336736.2526462384,Maryland
2007,01,04,206.686,197708.10899071617,Maine
2007,01,04,206.686,192538.72867755927,Idaho
2007,01,04,206.686,233841.9610247828,Alaska
2007,01,04,206.686,158369.6058115446,South Carolina
2007,01,04,206.686,172007.93215538247,Wisconsin
2007,01,04,206.686,209735.08373831687,Vermont
2007,01,04,206.686,137700.72538086833,Missouri
2007,01,04,206.686,115213.9734239846,Kansas
2007,01,04,206.686,299712.9294092281,Connecticut
2007,01,04,206.686,266374.9116659017,Delaware
2007,01,04,206.686,195273.76889423883,Wyoming
2007,01,04,206.686,116149.66536981608,Mississippi
2007,01,04,206.686,148104.6322582167,Louisiana
2007,01,04,206.686,131569.9729882568,Alabama
2007,01,04,206.686,116986.56748935196,Indiana
2007,01,04,206.686,129817.88434911596,Nebraska
2007,01,04,206.686,105065.08222027938,Oklahoma
2007,01,04,206.686,185145.2607691165,New Mexico
2007,01,04,206.686,138500.63789786075,South Dakota
2007,01,04,206.686,104898.32576043396,Kentucky
2007,01,04,206.686,126753.07686724338,Ohio
2007,01,04,206.686,117810.64548755527,Iowa
2007,01,05,207.949,467777.1154770782,California
2007,01,05,207.949,258988.1575094649,Virginia
2007,01,05,207.949,244754.21002482367,Florida
2007,01,05,207.949,279864.4638085664,New York
2007,01,05,207.949,359167.2058770668,New Jersey
2007,01,05,207.949,139296.58127878502,Texas
2007,01,05,207.949,228405.66753539827,Utah
2007,01,05,207.949,314273.90266582614,Washington
2007,01,05,207.949,202958.71737072305,Illinois
2007,01,05,207.949,232268.97958187424,Colorado
2007,01,05,207.949,119273.0918499742,Arkansas
2007,01,05,207.949,269348.82740490924,Arizona
2007,01,05,207.949,318438.2453836994,Nevada
2007,01,05,207.949,139104.32123022186,Michigan
2007,01,05,207.949,246319.25793250755,New Hampshire
2007,01,05,207.949,280619.9653404556,Rhode Island
2007,01,05,207.949,164075.52900729392,Pennsylvania
2007,01,05,207.949,144005.04491402488,Tennessee
2007,01,05,207.949,340930.92739870265,Massachusetts
2007,01,05,207.949,387151.4311398866,the District of Columbia
2007,01,05,207.949,204913.93799381144,Minnesota
2007,01,05,207.949,164498.19794675507,North Carolina
2007,01,05,207.949,269313.5276546052,Oregon
2007,01,05,207.949,165059.02919992773,Georgia
2007,01,05,207.949,473923.721292783,Hawaii
2007,01,05,207.949,99884.30094762528,West Virginia
2007,01,05,207.949,336796.8917828124,Maryland
2007,01,05,207.949,197327.6934707797,Maine
2007,01,05,207.949,193090.2151635289,Idaho
2007,01,05,207.949,234613.5837231338,Alaska
2007,01,05,207.949,158613.65510661373,South Carolina
2007,01,05,207.949,172084.0150676868,Wisconsin
2007,01,05,207.949,209980.4327092213,Vermont
2007,01,05,207.949,137746.77179422943,Missouri
2007,01,05,207.949,115646.33988879224,Kansas
2007,01,05,207.949,299368.8035860926,Connecticut
2007,01,05,207.949,267128.3569307031,Delaware
2007,01,05,207.949,196531.1400431352,Wyoming
2007,01,05,207.949,116520.9880331717,Mississippi
2007,01,05,207.949,148516.5307256044,Louisiana
2007,01,05,207.949,131979.33812415795,Alabama
2007,01,05,207.949,116965.74628646152,Indiana
2007,01,05,207.949,129888.31331709256,Nebraska
2007,01,05,207.949,105291.17054032451,Oklahoma
2007,01,05,207.949,185897.3363001748,New Mexico
2007,01,05,207.949,138633.5013942744,South Dakota
2007,01,05,207.949,104895.5856660782,Kentucky
2007,01,05,207.949,126590.70629825728,Ohio
2007,01,05,207.949,117940.49082931977,Iowa
2007,01,06,208.352,464313.02065766783,California
2007,01,06,208.352,258406.42279517927,Virginia
2007,01,06,208.352,242521.4454759412,Florida
2007,01,06,208.352,279899.53552672017,New York
2007,01,06,208.352,358415.9411064884,New Jersey
2007,01,06,208.352,139807.4875041156,Texas
2007,01,06,208.352,231033.7913588257,Utah
2007,01,06,208.352,315513.3583198484,Washington
2007,01,06,208.352,202841.1104727441,Illinois
2007,01,06,208.352,232677.9741565402,Colorado
2007,01,06,208.352,119362.31878703932,Arkansas
2007,01,06,208.352,268439.3200158156,Arizona
2007,01,06,208.352,315669.95495041244,Nevada
2007,01,06,208.352,138401.98900128022,Michigan
2007,01,06,208.352,245623.4769341685,New Hampshire
2007,01,06,208.352,279029.4050739596,Rhode Island
2007,01,06,208.352,164394.13731403963,Pennsylvania
2007,01,06,208.352,144475.3095006924,Tennessee
2007,01,06,208.352,339923.09482048656,Massachusetts
2007,01,06,208.352,387250.69876351807,the District of Columbia
2007,01,06,208.352,204300.0950245669,Minnesota
2007,01,06,208.352,165194.12943424983,North Carolina
2007,01,06,208.352,270329.2366467109,Oregon
2007,01,06,208.352,165273.75096460292,Georgia
2007,01,06,208.352,473894.55608152784,Hawaii
2007,01,06,208.352,100074.18544953813,West Virginia
2007,01,06,208.352,336591.8100949624,Maryland
2007,01,06,208.352,196685.07994842145,Maine
2007,01,06,208.352,193555.3241650027,Idaho
2007,01,06,208.352,235413.75792690183,Alaska
2007,01,06,208.352,158777.80602706946,South Carolina
2007,01,06,208.352,172080.81076557623,Wisconsin
2007,01,06,208.352,210342.46734608104,Vermont
2007,01,06,208.352,137741.79179726177,Missouri
2007,01,06,208.352,116023.87124165829,Kansas
2007,01,06,208.352,298704.782474886,Connecticut
2007,01,06,208.352,268086.1996878139,Delaware
2007,01,06,208.352,197930.6177600148,Wyoming
2007,01,06,208.352,116842.23149224964,Mississippi
2007,01,06,208.352,148853.20120440854,Louisiana
2007,01,06,208.352,132248.61746823482,Alabama
2007,01,06,208.352,116932.54171600907,Indiana
2007,01,06,208.352,129637.92400181398,Nebraska
2007,01,06,208.352,105586.89921415916,Oklahoma
2007,01,06,208.352,187008.36247912663,New Mexico
2007,01,06,208.352,139009.42656179582,South Dakota
2007,01,06,208.352,104913.2234971981,Kentucky
2007,01,06,208.352,126443.2202669334,Ohio
2007,01,06,208.352,117984.83294868458,Iowa
2007,01,07,208.299,459879.5941277882,California
2007,01,07,208.299,257310.38071406248,Virginia
2007,01,07,208.299,239831.71835281127,Florida
2007,01,07,208.299,279955.50401200313,New York
2007,01,07,208.299,357016.183541168,New Jersey
2007,01,07,208.299,140263.41923119058,Texas
2007,01,07,208.299,233684.90963209432,Utah
2007,01,07,208.299,316087.9268227873,Washington
2007,01,07,208.299,202574.02030081043,Illinois
2007,01,07,208.299,232979.66397111863,Colorado
2007,01,07,208.299,119425.20434545024,Arkansas
2007,01,07,208.299,266910.8108291193,Arizona
2007,01,07,208.299,312382.84796246863,Nevada
2007,01,07,208.299,137557.86168811898,Michigan
2007,01,07,208.299,245005.58583069532,New Hampshire
2007,01,07,208.299,277752.9701403109,Rhode Island
2007,01,07,208.299,164737.73642903703,Pennsylvania
2007,01,07,208.299,144862.30821097587,Tennessee
2007,01,07,208.299,338554.78965833347,Massachusetts
2007,01,07,208.299,387257.9086765268,the District of Columbia
2007,01,07,208.299,203453.4816986004,Minnesota
2007,01,07,208.299,165793.7794896898,North Carolina
2007,01,07,208.299,270861.7563285316,Oregon
2007,01,07,208.299,165375.19539268233,Georgia
2007,01,07,208.299,473051.3887267381,Hawaii
2007,01,07,208.299,100218.0324260497,West Virginia
2007,01,07,208.299,336135.9925954305,Maryland
2007,01,07,208.299,195675.68252884812,Maine
2007,01,07,208.299,193992.434604333,Idaho
2007,01,07,208.299,236237.40442644464,Alaska
2007,01,07,208.299,158938.94001431437,South Carolina
2007,01,07,208.299,171897.70678659528,Wisconsin
2007,01,07,208.299,210550.7096238639,Vermont
2007,01,07,208.299,137714.59944597035,Missouri
2007,01,07,208.299,116333.50529102246,Kansas
2007,01,07,208.299,297867.50787450466,Connecticut
2007,01,07,208.299,268615.5257080732,Delaware
2007,01,07,208.299,198979.54315705752,Wyoming
2007,01,07,208.299,117007.81723460944,Mississippi
2007,01,07,208.299,149113.7545671017,Louisiana
2007,01,07,208.299,132338.9520851403,Alabama
2007,01,07,208.299,116813.25514324223,Indiana
2007,01,07,208.299,129503.20081868842,Nebraska
2007,01,07,208.299,105940.82022616731,Oklahoma
2007,01,07,208.299,187880.75130894085,New Mexico
2007,01,07,208.299,139350.2733563879,South Dakota
2007,01,07,208.299,104983.81977511923,Kentucky
2007,01,07,208.299,126246.14128557307,Ohio
2007,01,07,208.299,117981.6433332453,Iowa
2007,01,08,207.917,455256.5476010242,California
2007,01,08,207.917,256091.6333121172,Virginia
2007,01,08,207.917,236858.98443693088,Florida
2007,01,08,207.917,280032.89637371857,New York
2007,01,08,207.917,355319.8682229386,New Jersey
2007,01,08,207.917,140748.00587298506,Texas
2007,01,08,207.917,236293.889881244,Utah
2007,01,08,207.917,316532.88637871883,Washington
2007,01,08,207.917,202234.78059101725,Illinois
2007,01,08,207.917,233121.88116189497,Colorado
2007,01,08,207.917,119585.24501512444,Arkansas
2007,01,08,207.917,264813.11123413296,Arizona
2007,01,08,207.917,308852.6558926669,Nevada
2007,01,08,207.917,136820.2378573313,Michigan
2007,01,08,207.917,244489.7414929633,New Hampshire
2007,01,08,207.917,276317.79413084453,Rhode Island
2007,01,08,207.917,164984.33621032652,Pennsylvania
2007,01,08,207.917,145162.32898897023,Tennessee
2007,01,08,207.917,337136.44769956486,Massachusetts
2007,01,08,207.917,387170.9636999941,the District of Columbia
2007,01,08,207.917,202670.5923827781,Minnesota
2007,01,08,207.917,166334.40124203687,North Carolina
2007,01,08,207.917,270964.2526200163,Oregon
2007,01,08,207.917,165412.4582905166,Georgia
2007,01,08,207.917,472425.9385005082,Hawaii
2007,01,08,207.917,100368.59174120042,West Virginia
2007,01,08,207.917,335578.3820230621,Maryland
2007,01,08,207.917,195374.28632730828,Maine
2007,01,08,207.917,194369.60893657815,Idaho
2007,01,08,207.917,237020.48428778155,Alaska
2007,01,08,207.917,159072.6875917229,South Carolina
2007,01,08,207.917,171775.94792357413,Wisconsin
2007,01,08,207.917,210543.00291748455,Vermont
2007,01,08,207.917,137654.6585660025,Missouri
2007,01,08,207.917,116665.78961147046,Kansas
2007,01,08,207.917,297109.1137396096,Connecticut
2007,01,08,207.917,268833.19958008017,Delaware
2007,01,08,207.917,199734.7922360054,Wyoming
2007,01,08,207.917,117148.97261256647,Mississippi
2007,01,08,207.917,149483.9812451565,Louisiana
2007,01,08,207.917,132460.35400890984,Alabama
2007,01,08,207.917,116775.80340317114,Indiana
2007,01,08,207.917,129418.26563981111,Nebraska
2007,01,08,207.917,106275.93194615182,Oklahoma
2007,01,08,207.917,188632.6261844113,New Mexico
2007,01,08,207.917,139781.95540191213,South Dakota
2007,01,08,207.917,105068.35746907227,Kentucky
2007,01,08,207.917,126013.3616549375,Ohio
2007,01,08,207.917,118066.79737517274,Iowa
2007,01,09,208.49,450060.9401602033,California
2007,01,09,208.49,254976.8981955456,Virginia
2007,01,09,208.49,233815.5431885547,Florida
2007,01,09,208.49,280038.8239095045,New York
2007,01,09,208.49,353658.7455344315,New Jersey
2007,01,09,208.49,141225.5482682394,Texas
2007,01,09,208.49,238264.8346007068,Utah
2007,01,09,208.49,316733.4044362129,Washington
2007,01,09,208.49,201695.46068395,Illinois
2007,01,09,208.49,232939.5881943124,Colorado
2007,01,09,208.49,119698.4661832921,Arkansas
2007,01,09,208.49,262188.988507318,Arizona
2007,01,09,208.49,304910.3337566443,Nevada
2007,01,09,208.49,135892.05549326973,Michigan
2007,01,09,208.49,243963.98425105083,New Hampshire
2007,01,09,208.49,275272.16480592306,Rhode Island
2007,01,09,208.49,165108.38264498863,Pennsylvania
2007,01,09,208.49,145303.15002435236,Tennessee
2007,01,09,208.49,335743.4350886895,Massachusetts
2007,01,09,208.49,387179.4886813824,the District of Columbia
2007,01,09,208.49,201893.86309900865,Minnesota
2007,01,09,208.49,166759.6364604272,North Carolina
2007,01,09,208.49,270924.0587787291,Oregon
2007,01,09,208.49,165303.3613398732,Georgia
2007,01,09,208.49,471444.55921777926,Hawaii
2007,01,09,208.49,100466.35709960516,West Virginia
2007,01,09,208.49,334773.36012045335,Maryland
2007,01,09,208.49,195500.67529745307,Maine
2007,01,09,208.49,194665.6172608731,Idaho
2007,01,09,208.49,237964.02802859744,Alaska
2007,01,09,208.49,159156.8321250012,South Carolina
2007,01,09,208.49,171685.86414527183,Wisconsin
2007,01,09,208.49,210682.89218161523,Vermont
2007,01,09,208.49,137536.2434405662,Missouri
2007,01,09,208.49,116919.78207515292,Kansas
2007,01,09,208.49,296586.8702456692,Connecticut
2007,01,09,208.49,268616.48572679283,Delaware
2007,01,09,208.49,200243.7372828422,Wyoming
2007,01,09,208.49,117332.34281714162,Mississippi
2007,01,09,208.49,149813.343172183,Louisiana
2007,01,09,208.49,132557.47209347875,Alabama
2007,01,09,208.49,116729.3673859124,Indiana
2007,01,09,208.49,129457.27202821612,Nebraska
2007,01,09,208.49,106540.7964947362,Oklahoma
2007,01,09,208.49,188874.41136720852,New Mexico
2007,01,09,208.49,140130.20364622833,South Dakota
2007,01,09,208.49,105147.18791076994,Kentucky
2007,01,09,208.49,125833.45609193432,Ohio
2007,01,09,208.49,118175.75823513196,Iowa
2007,01,10,208.936,444608.5927420237,California
2007,01,10,208.936,254011.76452517183,Virginia
2007,01,10,208.936,230702.8076591416,Florida
2007,01,10,208.936,280242.0368148996,New York
